Order,Family,Genus,species,status,IslandEndemic,GenLength,IslandEndemic2
Coraciiformes,Alcedinidae,Ceyx,Ceyx_sacerdotis,LC,Yes,2.323,Yes
Coraciiformes,Alcedinidae,Ceyx,Ceyx_sangirensis,CR,Yes,2.323,Yes
Coraciiformes,Alcedinidae,Ceyx,Ceyx_solitarius,LC,No,2.323,No
Coraciiformes,Alcedinidae,Ceyx,Ceyx_wallacii,NT,Yes,2.323,Yes
Coraciiformes,Alcedinidae,Ceyx,Ceyx_websteri,VU,Yes,3.289,Yes
Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle_aenea,LC,No,2.43,No
Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle_amazona,LC,No,4.219,No
Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle_americana,LC,No,2.715,No
Coraciiformes,Alcedinidae,Chloroceryle,Chloroceryle_inda,LC,No,2.716,No
Coraciiformes,Alcedinidae,Cittura,Cittura_cyanotis,LC,Yes,4.234,Yes
Coraciiformes,Alcedinidae,Cittura,Cittura_sanghirensis,NT,Yes,2.323,Yes
Coraciiformes,Alcedinidae,Clytoceyx,Clytoceyx_rex,LC,No,4.894,No
Coraciiformes,Alcedinidae,Corythornis,Corythornis_cristatus,LC,No,2.384,No
Coraciiformes,Alcedinidae,Corythornis,Corythornis_leucogaster,LC,No,3.357,No
Coraciiformes,Alcedinidae,Corythornis,Corythornis_madagascariensis,LC,Yes,2.22,Yes
Coraciiformes,Alcedinidae,Corythornis,Corythornis_nais,LC,Yes,2.323,Yes
Coraciiformes,Alcedinidae,Corythornis,Corythornis_thomensis,LC,Yes,2.323,Yes
Coraciiformes,Alcedinidae,Corythornis,Corythornis_vintsioides,LC,Yes,2.488,Yes
Coraciiformes,Alcedinidae,Dacelo,Dacelo_gaudichaud,LC,No,4.081,No
Coraciiformes,Alcedinidae,Dacelo,Dacelo_leachii,LC,No,4.333,No
Coraciiformes,Alcedinidae,Dacelo,Dacelo_novaeguineae,LC,No,4.596,No
Coraciiformes,Alcedinidae,Dacelo,Dacelo_tyro,LC,No,3.802,No
Coraciiformes,Alcedinidae,Halcyon,Halcyon_albiventris,LC,No,2.742,No
Coraciiformes,Alcedinidae,Halcyon,Halcyon_badia,LC,No,2.96,No
Coraciiformes,Alcedinidae,Halcyon,Halcyon_chelicuti,LC,No,2.33,No
Coraciiformes,Alcedinidae,Halcyon,Halcyon_coromanda,LC,No,2.327,No
Coraciiformes,Alcedinidae,Halcyon,Halcyon_cyanoventris,LC,No,2.795,No
Coraciiformes,Alcedinidae,Halcyon,Halcyon_gularis,LC,Yes,2.055,Yes
Coraciiformes,Alcedinidae,Halcyon,Halcyon_leucocephala,LC,No,2.223,No
Coraciiformes,Alcedinidae,Halcyon,Halcyon_malimbica,LC,No,2.945,No
Coraciiformes,Alcedinidae,Halcyon,Halcyon_pileata,LC,No,2.857,No
Coraciiformes,Alcedinidae,Halcyon,Halcyon_senegalensis,LC,No,2.736,No
Coraciiformes,Alcedinidae,Halcyon,Halcyon_senegaloides,LC,No,3.121,No
Coraciiformes,Alcedinidae,Halcyon,Halcyon_smyrnensis,LC,No,2.681,No
Coraciiformes,Alcedinidae,Ispidina,Ispidina_lecontei,LC,No,2.26,No
Coraciiformes,Alcedinidae,Ispidina,Ispidina_picta,LC,No,1.927,No
Coraciiformes,Alcedinidae,Lacedo,Lacedo_melanops,LC,No,2.323,No
Coraciiformes,Alcedinidae,Lacedo,Lacedo_pulchella,LC,No,3.112,No
Coraciiformes,Alcedinidae,Megaceryle,Megaceryle_alcyon,LC,No,2.692,No
Coraciiformes,Alcedinidae,Megaceryle,Megaceryle_lugubris,LC,No,3.748,No
Coraciiformes,Alcedinidae,Megaceryle,Megaceryle_maxima,LC,No,4.721,No
Coraciiformes,Alcedinidae,Megaceryle,Megaceryle_torquata,LC,No,4.485,No
Coraciiformes,Alcedinidae,Melidora,Melidora_macrorrhina,LC,No,4.05,No
Coraciiformes,Alcedinidae,Pelargopsis,Pelargopsis_amauroptera,NT,No,5.098,No
Coraciiformes,Alcedinidae,Pelargopsis,Pelargopsis_capensis,LC,No,4.771,No
Coraciiformes,Alcedinidae,Pelargopsis,Pelargopsis_melanorhyncha,LC,Yes,5.27,Yes
Coraciiformes,Alcedinidae,Syma,Syma_megarhyncha,LC,No,3.618,No
Coraciiformes,Alcedinidae,Syma,Syma_torotoro,LC,No,2.975,No
Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera_carolinae,NT,Yes,3.035,Yes
Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera_danae,LC,No,2.932,No
Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera_ellioti,VU,Yes,3.035,Yes
Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera_galatea,LC,No,2.354,No
Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera_hydrocharis,DD,No,3,No
Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera_nigriceps,LC,Yes,2.533,Yes
Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera_nympha,LC,No,3.343,No
Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera_riedelii,NT,Yes,2.948,Yes
Coraciiformes,Alcedinidae,Tanysiptera,Tanysiptera_sylvia,LC,No,2.948,No
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_albonotatus,NT,Yes,3.106,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_australasia,NT,Yes,3.372,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_chloris,LC,No,3.629,No
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_diops,LC,Yes,3.25,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_enigma,NT,Yes,3.337,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_farquhari,NT,Yes,3.064,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_funebris,VU,Yes,3.692,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_gambieri,CR,Yes,2.984,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_godeffroyi,CR,Yes,3.092,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_lazuli,NT,Yes,3.058,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_leucopygius,LC,Yes,3.184,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_macleayii,LC,No,2.468,No
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_nigrocyaneus,NT,No,3.148,No
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_pelewensis,NT,Yes,2.323,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_pyrrhopygius,LC,No,2.676,No
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_recurvirostris,LC,Yes,3.297,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_reichenbachii,VU,Yes,2.323,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_ruficollaris,VU,Yes,3.042,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_sanctus,LC,No,3.14,No
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_saurophagus,LC,No,4.743,No
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_tutus,NT,Yes,2.824,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_veneratus,LC,Yes,3.32,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_winchelli,VU,Yes,3.39,Yes
Coraciiformes,Alcedinidae,Todiramphus,Todiramphus_youngi,NT,Yes,2.323,Yes
Coraciiformes,Brachypteraciidae,Atelornis,Atelornis_crossleyi,NT,Yes,4.096,Yes
Coraciiformes,Brachypteraciidae,Atelornis,Atelornis_pittoides,LC,Yes,3.816,Yes
Coraciiformes,Brachypteraciidae,Brachypteracias,Brachypteracias_leptosomus,VU,Yes,5.405,Yes
Coraciiformes,Brachypteraciidae,Geobiastes,Geobiastes_squamiger,VU,Yes,5.109,Yes
Coraciiformes,Brachypteraciidae,Uratelornis,Uratelornis_chimaera,VU,Yes,4.735,Yes
Coraciiformes,Coraciidae,Coracias,Coracias_abyssinicus,LC,No,3.22,No
Coraciiformes,Coraciidae,Coracias,Coracias_affinis,LC,No,3.374,No
Coraciiformes,Coraciidae,Coracias,Coracias_benghalensis,LC,No,4.052,No
Coraciiformes,Coraciidae,Coracias,Coracias_caudatus,LC,No,4.167,No
Coraciiformes,Coraciidae,Coracias,Coracias_cyanogaster,LC,No,3.832,No
Coraciiformes,Coraciidae,Coracias,Coracias_garrulus,LC,No,3.793,No
Coraciiformes,Coraciidae,Coracias,Coracias_naevius,LC,No,4.327,No
Coraciiformes,Coraciidae,Coracias,Coracias_spatulatus,LC,No,3.879,No
Coraciiformes,Coraciidae,Coracias,Coracias_temminckii,LC,Yes,4.241,Yes
Coraciiformes,Coraciidae,Eurystomus,Eurystomus_azureus,NT,Yes,4.112,Yes
Coraciiformes,Coraciidae,Eurystomus,Eurystomus_glaucurus,LC,No,3.964,No
Coraciiformes,Coraciidae,Eurystomus,Eurystomus_gularis,LC,No,4.045,No
Coraciiformes,Coraciidae,Eurystomus,Eurystomus_orientalis,LC,No,3.571,No
Coraciiformes,Meropidae,Meropogon,Meropogon_forsteni,LC,Yes,3.461,Yes
Coraciiformes,Meropidae,Merops,Merops_albicollis,LC,No,2.494,No
Coraciiformes,Meropidae,Merops,Merops_americanus,LC,No,3.035,No
Coraciiformes,Meropidae,Merops,Merops_apiaster,LC,No,2.871,No
Coraciiformes,Meropidae,Merops,Merops_boehmi,LC,No,2.926,No
Coraciiformes,Meropidae,Merops,Merops_breweri,LC,No,3.793,No
Coraciiformes,Meropidae,Merops,Merops_bullockoides,LC,No,3.381,No
Coraciiformes,Meropidae,Merops,Merops_bulocki,LC,No,3.308,No
Coraciiformes,Meropidae,Merops,Merops_cyanophrys,LC,No,3.035,No
Coraciiformes,Meropidae,Merops,Merops_gularis,LC,No,3.624,No
Coraciiformes,Meropidae,Merops,Merops_hirundineus,LC,No,3.279,No
Coraciiformes,Meropidae,Merops,Merops_lafresnayii,LC,No,3.035,No
Coraciiformes,Meropidae,Merops,Merops_leschenaulti,LC,No,2.919,No
Coraciiformes,Meropidae,Merops,Merops_malimbicus,LC,No,3.838,No
Coraciiformes,Meropidae,Merops,Merops_mentalis,NT,No,3.035,No
Coraciiformes,Meropidae,Merops,Merops_muelleri,LC,No,2.957,No
Coraciiformes,Meropidae,Merops,Merops_nubicoides,LC,No,3.584,No
Coraciiformes,Meropidae,Merops,Merops_nubicus,LC,No,3.38,No
Coraciiformes,Meropidae,Merops,Merops_oreobates,LC,No,3.444,No
Coraciiformes,Meropidae,Merops,Merops_orientalis,LC,No,2.159,No
Coraciiformes,Meropidae,Merops,Merops_ornatus,LC,No,2.822,No
Coraciiformes,Meropidae,Merops,Merops_persicus,LC,No,3.329,No
Coraciiformes,Meropidae,Merops,Merops_philippinus,LC,No,2.499,No
Coraciiformes,Meropidae,Merops,Merops_pusillus,LC,No,2.281,No
Coraciiformes,Meropidae,Merops,Merops_revoilii,LC,No,3.048,No
Coraciiformes,Meropidae,Merops,Merops_superciliosus,LC,No,3.287,No
Coraciiformes,Meropidae,Merops,Merops_variegatus,LC,No,3.415,No
Coraciiformes,Meropidae,Merops,Merops_viridis,LC,No,3.571,No
Coraciiformes,Meropidae,Merops,Merops_viridissimus,LC,No,3.035,No
Coraciiformes,Meropidae,Nyctyornis,Nyctyornis_amictus,LC,No,3.204,No
Coraciiformes,Meropidae,Nyctyornis,Nyctyornis_athertoni,LC,No,3.775,No
Coraciiformes,Momotidae,Aspatha,Aspatha_gularis,LC,No,3.552,No
Coraciiformes,Momotidae,Baryphthengus,Baryphthengus_martii,LC,No,4.459,No
Coraciiformes,Momotidae,Baryphthengus,Baryphthengus_ruficapillus,LC,No,4.569,No
Coraciiformes,Momotidae,Electron,Electron_carinatum,VU,No,3.24,No
Coraciiformes,Momotidae,Electron,Electron_platyrhynchum,LC,No,3.73,No
Coraciiformes,Momotidae,Eumomota,Eumomota_superciliosa,LC,No,3.182,No
Coraciiformes,Momotidae,Hylomanes,Hylomanes_momotula,LC,No,2.985,No
Coraciiformes,Momotidae,Momotus,Momotus_aequatorialis,LC,No,4.267,No
Coraciiformes,Momotidae,Momotus,Momotus_bahamensis,LC,No,2.465,No
Coraciiformes,Momotidae,Momotus,Momotus_coeruliceps,LC,No,2.465,No
Coraciiformes,Momotidae,Momotus,Momotus_lessonii,LC,No,2.465,No
Coraciiformes,Momotidae,Momotus,Momotus_mexicanus,LC,No,3.58,No
Coraciiformes,Momotidae,Momotus,Momotus_momota,LC,No,3.697,No
Coraciiformes,Momotidae,Momotus,Momotus_subrufescens,LC,No,2.465,No
Coraciiformes,Todidae,Todus,Todus_angustirostris,LC,Yes,2.352,Yes
Coraciiformes,Todidae,Todus,Todus_mexicanus,LC,Yes,3.038,Yes
Coraciiformes,Todidae,Todus,Todus_multicolor,LC,Yes,2.194,Yes
Coraciiformes,Todidae,Todus,Todus_subulatus,LC,Yes,2.428,Yes
Coraciiformes,Todidae,Todus,Todus_todus,LC,Yes,2.561,Yes
Cuculiformes,Cuculidae,Cacomantis,Cacomantis_aeruginosus,LC,Yes,3.179,Yes
Cuculiformes,Cuculidae,Cacomantis,Cacomantis_castaneiventris,LC,No,3.737,No
Cuculiformes,Cuculidae,Cacomantis,Cacomantis_flabelliformis,LC,No,3.973,No
Cuculiformes,Cuculidae,Cacomantis,Cacomantis_merulinus,LC,No,2.691,No
Cuculiformes,Cuculidae,Cacomantis,Cacomantis_passerinus,LC,No,2.699,No
Cuculiformes,Cuculidae,Cacomantis,Cacomantis_sonneratii,LC,No,2.92,No
Cuculiformes,Cuculidae,Cacomantis,Cacomantis_variolosus,LC,No,3.145,No
Cuculiformes,Cuculidae,Caliechthrus,Caliechthrus_leucolophus,LC,No,3.986,No
Cuculiformes,Cuculidae,Carpococcyx,Carpococcyx_radiceus,NT,No,5.654,No
Cuculiformes,Cuculidae,Carpococcyx,Carpococcyx_renauldi,VU,No,5.804,No
Cuculiformes,Cuculidae,Carpococcyx,Carpococcyx_viridis,CR,No,5.832,No
Cuculiformes,Cuculidae,Centropus,Centropus_andamanensis,LC,Yes,4.311,Yes
Cuculiformes,Cuculidae,Centropus,Centropus_anselli,LC,No,3.839,No
Cuculiformes,Cuculidae,Centropus,Centropus_ateralbus,LC,Yes,4.96,Yes
Cuculiformes,Cuculidae,Centropus,Centropus_bengalensis,LC,No,3.865,No
Cuculiformes,Cuculidae,Centropus,Centropus_bernsteini,LC,No,4.236,No
Cuculiformes,Cuculidae,Centropus,Centropus_celebensis,LC,Yes,4.168,Yes
Cuculiformes,Cuculidae,Centropus,Centropus_chalybeus,NT,Yes,4.174,Yes
Cuculiformes,Cuculidae,Centropus,Centropus_chlororhynchos,VU,No,4.339,No
Cuculiformes,Cuculidae,Centropus,Centropus_cupreicaudus,LC,No,4.356,No
Cuculiformes,Cuculidae,Centropus,Centropus_goliath,LC,Yes,4.861,Yes
Cuculiformes,Cuculidae,Centropus,Centropus_grillii,LC,No,3.143,No
Cuculiformes,Cuculidae,Centropus,Centropus_leucogaster,LC,No,4.891,No
Cuculiformes,Cuculidae,Centropus,Centropus_melanops,LC,Yes,4.074,Yes
Cuculiformes,Cuculidae,Centropus,Centropus_menbeki,LC,No,5.182,No
Cuculiformes,Cuculidae,Centropus,Centropus_milo,LC,Yes,5.348,Yes
Cuculiformes,Cuculidae,Centropus,Centropus_monachus,LC,No,3.956,No
Cuculiformes,Cuculidae,Centropus,Centropus_nigrorufus,VU,No,4.727,No
Cuculiformes,Cuculidae,Centropus,Centropus_phasianinus,LC,No,4.505,No
Cuculiformes,Cuculidae,Centropus,Centropus_rectunguis,VU,No,4.162,No
Cuculiformes,Cuculidae,Centropus,Centropus_senegalensis,LC,No,3.671,No
Cuculiformes,Cuculidae,Centropus,Centropus_sinensis,LC,No,4.654,No
Cuculiformes,Cuculidae,Centropus,Centropus_spilopterus,LC,Yes,4.148,Yes
Cuculiformes,Cuculidae,Centropus,Centropus_steerii,CR,Yes,3.982,Yes
Cuculiformes,Cuculidae,Centropus,Centropus_superciliosus,LC,No,3.553,No
Cuculiformes,Cuculidae,Centropus,Centropus_toulou,LC,Yes,4.29,Yes
Cuculiformes,Cuculidae,Centropus,Centropus_unirufus,NT,Yes,3.921,Yes
Cuculiformes,Cuculidae,Centropus,Centropus_violaceus,LC,Yes,4.881,Yes
Cuculiformes,Cuculidae,Centropus,Centropus_viridis,LC,Yes,3.645,Yes
Cuculiformes,Cuculidae,Cercococcyx,Cercococcyx_mechowi,LC,No,3.251,No
Cuculiformes,Cuculidae,Cercococcyx,Cercococcyx_montanus,LC,No,3.351,No
Cuculiformes,Cuculidae,Cercococcyx,Cercococcyx_olivinus,LC,No,3.366,No
Cuculiformes,Cuculidae,Ceuthmochares,Ceuthmochares_aereus,LC,No,3.374,No
Cuculiformes,Cuculidae,Ceuthmochares,Ceuthmochares_australis,LC,No,2.589,No
Cuculiformes,Cuculidae,Chalcites,Chalcites_basalis,LC,No,3.942,No
Cuculiformes,Cuculidae,Chalcites,Chalcites_crassirostris,LC,Yes,2.333,Yes
Cuculiformes,Cuculidae,Chalcites,Chalcites_lucidus,LC,No,3.476,No
Cuculiformes,Cuculidae,Chalcites,Chalcites_megarhynchus,LC,No,3.119,No
Cuculiformes,Cuculidae,Chalcites,Chalcites_meyerii,LC,No,2.753,No
Cuculiformes,Cuculidae,Chalcites,Chalcites_minutillus,LC,No,3.215,No
Cuculiformes,Cuculidae,Chalcites,Chalcites_osculans,LC,No,3.636,No
Cuculiformes,Cuculidae,Chalcites,Chalcites_ruficollis,LC,No,2.789,No
Cuculiformes,Cuculidae,Chrysococcyx,Chrysococcyx_caprius,LC,No,2.703,No
Cuculiformes,Cuculidae,Chrysococcyx,Chrysococcyx_cupreus,LC,No,2.788,No
Cuculiformes,Cuculidae,Chrysococcyx,Chrysococcyx_flavigularis,LC,No,2.989,No
Cuculiformes,Cuculidae,Chrysococcyx,Chrysococcyx_klaas,LC,No,2.556,No
Cuculiformes,Cuculidae,Chrysococcyx,Chrysococcyx_maculatus,LC,No,2.72,No
Cuculiformes,Cuculidae,Chrysococcyx,Chrysococcyx_xanthorhynchus,LC,No,2.659,No
Cuculiformes,Cuculidae,Clamator,Clamator_coromandus,LC,No,3.032,No
Cuculiformes,Cuculidae,Clamator,Clamator_glandarius,LC,No,2.386,No
Cuculiformes,Cuculidae,Clamator,Clamator_jacobinus,LC,No,3.196,No
Cuculiformes,Cuculidae,Clamator,Clamator_levaillantii,LC,No,3.207,No
Cuculiformes,Cuculidae,Coccycua,Coccycua_cinerea,LC,No,3.092,No
Cuculiformes,Cuculidae,Coccycua,Coccycua_minuta,LC,No,3.503,No
Cuculiformes,Cuculidae,Coccycua,Coccycua_pumila,LC,No,3.297,No
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_americanus,LC,No,2.533,No
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_bahamensis,NT,Yes,2.351,Yes
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_erythropthalmus,LC,No,2.543,No
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_euleri,LC,No,2.753,No
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_ferrugineus,VU,Yes,2.611,Yes
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_lansbergi,LC,No,2.628,No
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_longirostris,LC,Yes,3.227,Yes
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_melacoryphus,LC,No,2.514,No
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_merlini,LC,Yes,3.912,Yes
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_minor,LC,No,3.031,No
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_pluvialis,LC,Yes,3.389,Yes
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_rufigularis,EN,Yes,3.733,Yes
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_vetula,LC,Yes,3.013,Yes
Cuculiformes,Cuculidae,Coccyzus,Coccyzus_vieilloti,LC,Yes,3.325,Yes
Cuculiformes,Cuculidae,Coua,Coua_caerulea,LC,Yes,6.074,Yes
Cuculiformes,Cuculidae,Coua,Coua_coquereli,LC,Yes,4.904,Yes
Cuculiformes,Cuculidae,Coua,Coua_cristata,LC,Yes,4.832,Yes
Cuculiformes,Cuculidae,Coua,Coua_cursor,LC,Yes,4.471,Yes
Cuculiformes,Cuculidae,Coua,Coua_gigas,LC,Yes,5.54,Yes
Cuculiformes,Cuculidae,Coua,Coua_olivaceiceps,LC,Yes,2.589,Yes
Cuculiformes,Cuculidae,Coua,Coua_pyropyga,LC,Yes,2.589,Yes
Cuculiformes,Cuculidae,Coua,Coua_reynaudii,LC,Yes,4.866,Yes
Cuculiformes,Cuculidae,Coua,Coua_ruficeps,LC,Yes,5.006,Yes
Cuculiformes,Cuculidae,Coua,Coua_serriana,LC,Yes,5.461,Yes
Cuculiformes,Cuculidae,Coua,Coua_verreauxi,LC,Yes,4.503,Yes
Cuculiformes,Cuculidae,Crotophaga,Crotophaga_ani,LC,No,4.227,No
Cuculiformes,Cuculidae,Crotophaga,Crotophaga_major,LC,No,4.073,No
Cuculiformes,Cuculidae,Crotophaga,Crotophaga_sulcirostris,LC,No,3.192,No
Cuculiformes,Cuculidae,Cuculus,Cuculus_canorus,LC,No,2.756,No
Cuculiformes,Cuculidae,Cuculus,Cuculus_clamosus,LC,No,2.916,No
Cuculiformes,Cuculidae,Cuculus,Cuculus_crassirostris,LC,Yes,3.238,Yes
Cuculiformes,Cuculidae,Cuculus,Cuculus_gularis,LC,No,3.112,No
Cuculiformes,Cuculidae,Cuculus,Cuculus_lepidus,LC,No,3.561,No
Cuculiformes,Cuculidae,Cuculus,Cuculus_micropterus,LC,No,3.142,No
Cuculiformes,Cuculidae,Cuculus,Cuculus_poliocephalus,LC,No,2.646,No
Cuculiformes,Cuculidae,Cuculus,Cuculus_rochii,LC,No,2.925,No
Cuculiformes,Cuculidae,Cuculus,Cuculus_saturatus,LC,No,2.9,No
Cuculiformes,Cuculidae,Cuculus,Cuculus_solitarius,LC,No,2.858,No
Cuculiformes,Cuculidae,Dasylophus,Dasylophus_superciliosus,LC,Yes,3.986,Yes
Cuculiformes,Cuculidae,Dromococcyx,Dromococcyx_pavoninus,LC,No,3.284,No
Cuculiformes,Cuculidae,Dromococcyx,Dromococcyx_phasianellus,LC,No,3.886,No
Cuculiformes,Cuculidae,Eudynamys,Eudynamys_orientalis,LC,No,4.182,No
Cuculiformes,Cuculidae,Eudynamys,Eudynamys_scolopaceus,LC,No,5.318,No
Cuculiformes,Cuculidae,Geococcyx,Geococcyx_californianus,LC,No,3.217,No
Cuculiformes,Cuculidae,Geococcyx,Geococcyx_velox,LC,No,3.4,No
Cuculiformes,Cuculidae,Guira,Guira_guira,LC,No,3.93,No
Cuculiformes,Cuculidae,Heteroscenes,Heteroscenes_pallidus,LC,No,4.635,No
Cuculiformes,Cuculidae,Hierococcyx,Hierococcyx_bocki,LC,No,2.589,No
Cuculiformes,Cuculidae,Hierococcyx,Hierococcyx_fugax,LC,No,2.589,No
Cuculiformes,Cuculidae,Hierococcyx,Hierococcyx_hyperythrus,LC,No,2.589,No
Cuculiformes,Cuculidae,Hierococcyx,Hierococcyx_nisicolor,LC,No,3.501,No
Cuculiformes,Cuculidae,Hierococcyx,Hierococcyx_pectoralis,LC,No,2.589,No
Cuculiformes,Cuculidae,Hierococcyx,Hierococcyx_sparverioides,LC,No,3.931,No
Cuculiformes,Cuculidae,Hierococcyx,Hierococcyx_vagans,NT,No,3.412,No
Cuculiformes,Cuculidae,Hierococcyx,Hierococcyx_varius,LC,No,3.623,No
Cuculiformes,Cuculidae,Lepidogrammus,Lepidogrammus_cumingi,LC,Yes,4.341,Yes
Cuculiformes,Cuculidae,Microdynamis,Microdynamis_parva,LC,No,3.418,No
Cuculiformes,Cuculidae,Morococcyx,Morococcyx_erythropygus,LC,No,3.951,No
Cuculiformes,Cuculidae,Neomorphus,Neomorphus_geoffroyi,VU,No,6.807,No
Cuculiformes,Cuculidae,Neomorphus,Neomorphus_pucheranii,LC,No,5.114,No
Cuculiformes,Cuculidae,Neomorphus,Neomorphus_radiolosus,EN,No,5.453,No
Cuculiformes,Cuculidae,Neomorphus,Neomorphus_rufipennis,LC,No,5.365,No
Cuculiformes,Cuculidae,Pachycoccyx,Pachycoccyx_audeberti,LC,No,3.911,No
Cuculiformes,Cuculidae,Phaenicophaeus,Phaenicophaeus_curvirostris,LC,No,4.524,No
Cuculiformes,Cuculidae,Phaenicophaeus,Phaenicophaeus_diardi,NT,No,3.654,No
Cuculiformes,Cuculidae,Phaenicophaeus,Phaenicophaeus_oeneicaudus,LC,Yes,2.589,Yes
Cuculiformes,Cuculidae,Phaenicophaeus,Phaenicophaeus_pyrrhocephalus,VU,No,4.026,No
Cuculiformes,Cuculidae,Phaenicophaeus,Phaenicophaeus_sumatranus,NT,No,4.205,No
Cuculiformes,Cuculidae,Phaenicophaeus,Phaenicophaeus_tristis,LC,No,4.096,No
Cuculiformes,Cuculidae,Phaenicophaeus,Phaenicophaeus_viridirostris,LC,No,3.978,No
Cuculiformes,Cuculidae,Piaya,Piaya_cayana,LC,No,4.087,No
Cuculiformes,Cuculidae,Piaya,Piaya_melanogaster,LC,No,3.975,No
Cuculiformes,Cuculidae,Piaya,Piaya_mexicana,LC,No,2.589,No
Cuculiformes,Cuculidae,Rhamphococcyx,Rhamphococcyx_calyorhynchus,LC,Yes,4.034,Yes
Cuculiformes,Cuculidae,Rhinortha,Rhinortha_chlorophaea,LC,No,3.6,No
Cuculiformes,Cuculidae,Scythrops,Scythrops_novaehollandiae,LC,No,5.184,No
Cuculiformes,Cuculidae,Surniculus,Surniculus_dicruroides,LC,No,2.589,No
Cuculiformes,Cuculidae,Surniculus,Surniculus_lugubris,LC,No,2.916,No
Cuculiformes,Cuculidae,Surniculus,Surniculus_musschenbroeki,LC,Yes,2.589,Yes
Cuculiformes,Cuculidae,Surniculus,Surniculus_velutinus,LC,Yes,3.124,Yes
Cuculiformes,Cuculidae,Taccocua,Taccocua_leschenaultii,LC,No,4.747,No
Cuculiformes,Cuculidae,Tapera,Tapera_naevia,LC,No,3.164,No
Cuculiformes,Cuculidae,Urodynamis,Urodynamis_taitensis,LC,Yes,4.994,Yes
Cuculiformes,Cuculidae,Zanclostomus,Zanclostomus_javanicus,LC,No,4.032,No
Eurypygiformes,Eurypygidae,Eurypyga,Eurypyga_helias,LC,No,5.084,No
Eurypygiformes,Rhynochetidae,Rhynochetos,Rhynochetos_jubatus,EN,Yes,7.605,Yes
Falconiformes,Falconidae,Caracara,Caracara_cheriway,LC,No,8.225,No
Falconiformes,Falconidae,Caracara,Caracara_plancus,LC,No,7.754,No
Falconiformes,Falconidae,Daptrius,Daptrius_ater,LC,No,5.332,No
Falconiformes,Falconidae,Falco,Falco_alopex,LC,No,3.863,No
Falconiformes,Falconidae,Falco,Falco_amurensis,LC,No,3.024,No
Falconiformes,Falconidae,Falco,Falco_araeus,VU,Yes,2.898,Yes
Falconiformes,Falconidae,Falco,Falco_ardosiaceus,LC,No,3.147,No
Falconiformes,Falconidae,Falco,Falco_berigora,LC,No,6.012,No
Falconiformes,Falconidae,Falco,Falco_biarmicus,LC,No,4.312,No
Falconiformes,Falconidae,Falco,Falco_cenchroides,LC,No,4.081,No
Falconiformes,Falconidae,Falco,Falco_cherrug,EN,No,5.196,No
